"UNIT_CODE","long","lat","prcp","tmax","tmin","tavg","year","month"
"MABI",-72.534770288065,43.6334208259905,0.640625,8.1875,-3.6484375,2.2734375,2018,11
"ROVA",-73.9247621947604,41.770516898004,0,16.859375,-0.9921875,7.9296875,2018,11
"ACAD",-68.26019,44.376559,16.3671875,16.203125,11.75,13.96875,2019,11
"MIMA",-71.3073876327855,42.4562880119539,8.78125,22.1875,10.5078125,16.3515625,2019,11
"SAIR",-71.0076952963716,42.4683066321236,8.5390625,21.0234375,10.5703125,15.7890625,2019,11
"SARA",-73.6299137747192,42.9983135110409,28.5234375,21.1015625,10,15.546875,2019,11
"SAGA",-72.3745368890111,43.4991728563661,15.0078125,20.5234375,7.828125,14.1796875,2019,11
"MORR",-74.5345858039958,40.765223403805,21.84375,21.953125,6.3515625,14.1484375,2019,11
"WEFA",-73.4545254713119,41.2588625060016,12.828125,20.390625,5.9609375,13.1796875,2019,11
"MABI",-72.534770288065,43.6334208259905,17.828125,20.5234375,7,13.7578125,2019,11
"ROVA",-73.9247621947604,41.770516898004,18.5390625,21.15625,6.953125,14.046875,2019,11
"ACAD",-68.26019,44.376559,0,7.1875,-3.578125,1.8125,2020,11
"MIMA",-71.3073876327855,42.4562880119539,0,6.9609375,-6.3671875,0.2890625,2020,11
"SAIR",-71.0076952963716,42.4683066321236,0,7.5234375,-5.109375,1.203125,2020,11
"SARA",-73.6299137747192,42.9983135110409,0,6.59375,-5.046875,0.7734375,2020,11
"SAGA",-72.3745368890111,43.4991728563661,0,6.046875,-6.9609375,-0.4609375,2020,11
"MORR",-74.5345858039958,40.765223403805,0,8.1484375,-2.046875,3.046875,2020,11
"WEFA",-73.4545254713119,41.2588625060016,0,7.2265625,-2.9296875,2.1484375,2020,11
"MABI",-72.534770288065,43.6334208259905,0,5.96875,-7.84375,-0.9375,2020,11
"ROVA",-73.9247621947604,41.770516898004,0,7.5390625,-3.3515625,2.09375,2020,11
"ACAD",-68.26019,44.376559,7.25,15.1015625,10.1484375,12.6171875,2021,11
"MIMA",-71.3073876327855,42.4562880119539,0.328125,19.2734375,8.0390625,13.6484375,2021,11
"SAIR",-71.0076952963716,42.4683066321236,0,18.6171875,8.9765625,13.796875,2021,11
"SARA",-73.6299137747192,42.9983135110409,2.4296875,13.7421875,9.078125,11.40625,2021,11
"SAGA",-72.3745368890111,43.4991728563661,7.0625,15.203125,8.0625,11.6328125,2021,11
"MORR",-74.5345858039958,40.765223403805,0.1875,16.9921875,8.8828125,12.9296875,2021,11
"WEFA",-73.4545254713119,41.2588625060016,0.3125,16.921875,9.5703125,13.25,2021,11
"MABI",-72.534770288065,43.6334208259905,7.6875,14.4375,7.9296875,11.1796875,2021,11
"ROVA",-73.9247621947604,41.770516898004,0.109375,16.75,10.0078125,13.3828125,2021,11
"ACAD",-68.26019,44.376559,0,16.7578125,7.078125,11.921875,2022,11
"MIMA",-71.3073876327855,42.4562880119539,1.296875,20.7734375,5.5078125,13.140625,2022,11
"SAIR",-71.0076952963716,42.4683066321236,1.2109375,19.453125,6.4375,12.953125,2022,11
"SARA",-73.6299137747192,42.9983135110409,0.40625,17.3125,1.109375,9.2109375,2022,11
"SAGA",-72.3745368890111,43.4991728563661,0,17.078125,-1.359375,7.859375,2022,11
"MORR",-74.5345858039958,40.765223403805,5.796875,17.7578125,4.859375,11.3125,2022,11
"WEFA",-73.4545254713119,41.2588625060016,7.1328125,18.5234375,6.40625,12.4609375,2022,11
"MABI",-72.534770288065,43.6334208259905,0,16.8828125,-1.6328125,7.6171875,2022,11
"ROVA",-73.9247621947604,41.770516898004,3.59375,17.6796875,2.75,10.2109375,2022,11
"ACAD",-68.26019,44.376559,0,5.9296875,-0.7890625,2.5703125,2023,11
"MIMA",-71.3073876327855,42.4562880119539,0,9.9921875,0.4765625,5.2421875,2023,11
"SAIR",-71.0076952963716,42.4683066321236,0,9.25,0.8671875,5.0625,2023,11
"SARA",-73.6299137747192,42.9983135110409,0,8.4296875,0.609375,4.5234375,2023,11
"SAGA",-72.3745368890111,43.4991728563661,0,8.140625,-1.7578125,3.1875,2023,11
"MORR",-74.5345858039958,40.765223403805,0.5,10.328125,3.578125,6.9609375,2023,11
"WEFA",-73.4545254713119,41.2588625060016,1.7421875,10.421875,3.421875,6.921875,2023,11
"MABI",-72.534770288065,43.6334208259905,0,7.75,-2.5,2.6171875,2023,11
"ROVA",-73.9247621947604,41.770516898004,0.5703125,9.6015625,2.5078125,6.046875,2023,11
"ACAD",-68.26019,44.376559,14.7578125,11.296875,5.2578125,8.28125,2006,12
"MIMA",-71.3073876327855,42.4562880119539,0,18.6875,10.328125,14.5078125,2006,12
"SAIR",-71.0076952963716,42.4683066321236,0,18.3828125,9.90625,14.140625,2006,12
"SARA",-73.6299137747192,42.9983135110409,4.796875,17.953125,10.21875,14.09375,2006,12
"SAGA",-72.3745368890111,43.4991728563661,3.046875,17.0078125,6.6171875,11.8203125,2006,12
"MORR",-74.5345858039958,40.765223403805,1.40625,20.03125,12.21875,16.1171875,2006,12
"WEFA",-73.4545254713119,41.2588625060016,3.4296875,17.6328125,10.21875,13.9296875,2006,12
"MABI",-72.534770288065,43.6334208259905,3.9296875,17.15625,6.1015625,11.6328125,2006,12
"ROVA",-73.9247621947604,41.770516898004,0,19.078125,12.5390625,15.8125,2006,12
"ACAD",-68.26019,44.376559,0,2.890625,-2.4921875,0.203125,2007,12
"MIMA",-71.3073876327855,42.4562880119539,0,4.796875,-3.0234375,0.890625,2007,12
"SAIR",-71.0076952963716,42.4683066321236,0,5.140625,-2.1875,1.46875,2007,12
"SARA",-73.6299137747192,42.9983135110409,0,3.84375,-4.6875,-0.4296875,2007,12
"SAGA",-72.3745368890111,43.4991728563661,0,2.4765625,-7.390625,-2.4609375,2007,12
"MORR",-74.5345858039958,40.765223403805,0,5.3984375,-3.546875,0.9296875,2007,12
"WEFA",-73.4545254713119,41.2588625060016,0,4.390625,-4.6328125,-0.1171875,2007,12
"MABI",-72.534770288065,43.6334208259905,0.578125,2.1875,-8.53125,-3.171875,2007,12
"ROVA",-73.9247621947604,41.770516898004,0,4.890625,-3.2578125,0.8125,2007,12
"ACAD",-68.26019,44.376559,15.21875,6.0234375,-1.78125,2.1171875,2008,12
"MIMA",-71.3073876327855,42.4562880119539,21.8828125,6.6328125,-3.9765625,1.3203125,2008,12
"SAIR",-71.0076952963716,42.4683066321236,24.03125,8.0625,-3.296875,2.3828125,2008,12
"SARA",-73.6299137747192,42.9983135110409,14.25,3.7578125,-3.7265625,0.0078125,2008,12
"SAGA",-72.3745368890111,43.4991728563661,15.140625,2.140625,-7.2578125,-2.5625,2008,12
"MORR",-74.5345858039958,40.765223403805,20.203125,9.921875,-0.71875,4.6015625,2008,12
"WEFA",-73.4545254713119,41.2588625060016,12.6328125,9.140625,1.03125,5.078125,2008,12
"MABI",-72.534770288065,43.6334208259905,17.8203125,2.328125,-7.453125,-2.5625,2008,12
"ROVA",-73.9247621947604,41.770516898004,19.046875,5.203125,-1.3984375,1.8984375,2008,12
"ACAD",-68.26019,44.376559,7.3203125,8.21875,-0.2421875,3.9921875,2009,12
"MIMA",-71.3073876327855,42.4562880119539,4.046875,11.6171875,-1.0703125,5.2734375,2009,12
"SAIR",-71.0076952963716,42.4683066321236,4.171875,11.9375,-0.296875,5.8203125,2009,12
"SARA",-73.6299137747192,42.9983135110409,1.8828125,7.546875,-2.6171875,2.4609375,2009,12
"SAGA",-72.3745368890111,43.4991728563661,1.4375,7.078125,-3.453125,1.8125,2009,12
"MORR",-74.5345858039958,40.765223403805,4.0390625,11.0703125,-1.671875,4.703125,2009,12
"WEFA",-73.4545254713119,41.2588625060016,5.859375,9.8125,-2.25,3.78125,2009,12
"MABI",-72.534770288065,43.6334208259905,1.0390625,7.25,-4.0703125,1.59375,2009,12
"ROVA",-73.9247621947604,41.770516898004,3.8671875,9.59375,-2.578125,3.5,2009,12
"ACAD",-68.26019,44.376559,0,5.71875,-3.25,1.2265625,2010,12
"MIMA",-71.3073876327855,42.4562880119539,0.96875,9.8828125,-1.453125,4.21875,2010,12
"SAIR",-71.0076952963716,42.4683066321236,0.8203125,9.421875,-0.6171875,4.3984375,2010,12
"SARA",-73.6299137747192,42.9983135110409,21.5,11.34375,0.1875,5.7578125,2010,12
"SAGA",-72.3745368890111,43.4991728563661,7.609375,6.8828125,-2.9609375,1.9609375,2010,12
"MORR",-74.5345858039958,40.765223403805,16.96875,15.1484375,4.671875,9.90625,2010,12
"WEFA",-73.4545254713119,41.2588625060016,7.140625,13.2890625,3.75,8.5234375,2010,12
"MABI",-72.534770288065,43.6334208259905,10.3125,6.96875,-2.8125,2.078125,2010,12
"ROVA",-73.9247621947604,41.770516898004,9.0078125,14.25,2.0234375,8.1328125,2010,12
"ACAD",-68.26019,44.376559,8.3984375,15.9765625,2.9296875,9.4609375,2011,12
"MIMA",-71.3073876327855,42.4562880119539,0,14.5,2.1484375,8.3203125,2011,12
"SAIR",-71.0076952963716,42.4683066321236,0,14.5078125,3.046875,8.78125,2011,12
"SARA",-73.6299137747192,42.9983135110409,0,10.3203125,-1.9921875,4.171875,2011,12
"SAGA",-72.3745368890111,43.4991728563661,0,11.2734375,-0.28125,5.5,2011,12
"MORR",-74.5345858039958,40.765223403805,0,9.5625,0.1171875,4.84375,2011,12
"WEFA",-73.4545254713119,41.2588625060016,0,10.390625,0.34375,5.3671875,2011,12
"MABI",-72.534770288065,43.6334208259905,0,10.8984375,-1.0390625,4.9296875,2011,12
"ROVA",-73.9247621947604,41.770516898004,0,10.453125,0.3515625,5.3984375,2011,12
"ACAD",-68.26019,44.376559,0,-3.0078125,-11.640625,-7.328125,2012,12
"MIMA",-71.3073876327855,42.4562880119539,0,1.4296875,-3.4296875,-1,2012,12
"SAIR",-71.0076952963716,42.4683066321236,0,1.703125,-2.796875,-0.546875,2012,12
"SARA",-73.6299137747192,42.9983135110409,0.5390625,-0.0078125,-5.2734375,-2.640625,2012,12
"SAGA",-72.3745368890111,43.4991728563661,0.203125,-3.4375,-8.609375,-6.0234375,2012,12
"MORR",-74.5345858039958,40.765223403805,0,6.0078125,-2.96875,1.5234375,2012,12
"WEFA",-73.4545254713119,41.2588625060016,0,5.21875,-2.453125,1.3828125,2012,12
"MABI",-72.534770288065,43.6334208259905,0,-3.6796875,-9.3125,-6.5,2012,12
"ROVA",-73.9247621947604,41.770516898004,0,3.4296875,-3.5625,-0.0625,2012,12
"ACAD",-68.26019,44.376559,0,1.15625,-8.6796875,-3.7578125,2013,12
"MIMA",-71.3073876327855,42.4562880119539,0,0.9375,-9.84375,-4.453125,2013,12
"SAIR",-71.0076952963716,42.4683066321236,0,2.3671875,-8.5234375,-3.0703125,2013,12
"SARA",-73.6299137747192,42.9983135110409,0,1.84375,-9,-3.578125,2013,12
"SAGA",-72.3745368890111,43.4991728563661,0,-2.09375,-14.8671875,-8.4765625,2013,12
"MORR",-74.5345858039958,40.765223403805,0,1.8828125,-6.4296875,-2.2734375,2013,12
"WEFA",-73.4545254713119,41.2588625060016,0,2.3984375,-7.8125,-2.7109375,2013,12
"MABI",-72.534770288065,43.6334208259905,0,-2.2578125,-15.640625,-8.953125,2013,12
"ROVA",-73.9247621947604,41.770516898004,0,3.2734375,-7.8515625,-2.2890625,2013,12
"ACAD",-68.26019,44.376559,0,8.4375,4.109375,6.28125,2014,12
"MIMA",-71.3073876327855,42.4562880119539,0,11.046875,0.390625,5.71875,2014,12
"SAIR",-71.0076952963716,42.4683066321236,0,11.4921875,2.328125,6.90625,2014,12
"SARA",-73.6299137747192,42.9983135110409,0,7.2265625,-1.078125,3.078125,2014,12
"SAGA",-72.3745368890111,43.4991728563661,0,5.546875,-1.7734375,1.890625,2014,12
"MORR",-74.5345858039958,40.765223403805,0,9.0234375,0.4609375,4.7421875,2014,12
"WEFA",-73.4545254713119,41.2588625060016,0,10.640625,2.6328125,6.6328125,2014,12
"MABI",-72.534770288065,43.6334208259905,0,6,-2.140625,1.9296875,2014,12
"ROVA",-73.9247621947604,41.770516898004,0,8.203125,0.7265625,4.4609375,2014,12
"ACAD",-68.26019,44.376559,0,-1.6796875,-8.796875,-5.2421875,2015,12
"MIMA",-71.3073876327855,42.4562880119539,0,4.546875,-5.109375,-0.28125,2015,12
"SAIR",-71.0076952963716,42.4683066321236,0,4.3203125,-3.9609375,0.1796875,2015,12
"SARA",-73.6299137747192,42.9983135110409,0,4.203125,-4.96875,-0.3828125,2015,12
"SAGA",-72.3745368890111,43.4991728563661,0,1.09375,-8.5078125,-3.7109375,2015,12
"MORR",-74.5345858039958,40.765223403805,5.578125,7.1796875,-2.6171875,2.28125,2015,12
"WEFA",-73.4545254713119,41.2588625060016,1.109375,5.328125,-1.1796875,2.078125,2015,12
"MABI",-72.534770288065,43.6334208259905,0,1.6171875,-9.1796875,-3.78125,2015,12
"ROVA",-73.9247621947604,41.770516898004,1.3984375,4.7109375,-2.703125,1,2015,12
"ACAD",-68.26019,44.376559,17.7890625,5.6796875,0.7421875,3.2109375,2016,12
"MIMA",-71.3073876327855,42.4562880119539,22.4765625,10.6015625,5.4765625,8.0390625,2016,12
"SAIR",-71.0076952963716,42.4683066321236,30.390625,10.4765625,5.65625,8.0703125,2016,12
"SARA",-73.6299137747192,42.9983135110409,14.296875,9.3984375,4.359375,6.8828125,2016,12
"SAGA",-72.3745368890111,43.4991728563661,18.890625,6.421875,1.453125,3.9375,2016,12
"MORR",-74.5345858039958,40.765223403805,31.890625,12.2109375,8.359375,10.2890625,2016,12
"WEFA",-73.4545254713119,41.2588625060016,16.296875,12.4765625,7.359375,9.921875,2016,12
"MABI",-72.534770288065,43.6334208259905,19.5390625,6.9375,1.2734375,4.109375,2016,12
"ROVA",-73.9247621947604,41.770516898004,23.28125,10.921875,6.7578125,8.84375,2016,12
"ACAD",-68.26019,44.376559,2.3125,6.21875,-4.40625,0.8984375,2017,12
"MIMA",-71.3073876327855,42.4562880119539,1.046875,7.359375,-3.828125,1.7734375,2017,12
"SAIR",-71.0076952963716,42.4683066321236,1.4375,7.9765625,-2.390625,2.7890625,2017,12
"SARA",-73.6299137747192,42.9983135110409,2.4609375,6.796875,-6.2421875,0.28125,2017,12
"SAGA",-72.3745368890111,43.4991728563661,1.71875,4.8828125,-7.4609375,-1.2890625,2017,12
"MORR",-74.5345858039958,40.765223403805,0.7734375,9.9921875,-1.1015625,4.453125,2017,12
"WEFA",-73.4545254713119,41.2588625060016,1.453125,8.8203125,-2.1015625,3.359375,2017,12
"MABI",-72.534770288065,43.6334208259905,1.5703125,5.3515625,-8.0703125,-1.359375,2017,12
"ROVA",-73.9247621947604,41.770516898004,2.4296875,8.421875,-4.2890625,2.0625,2017,12
"ACAD",-68.26019,44.376559,0,4.4375,-2.6328125,0.90625,2018,12
"MIMA",-71.3073876327855,42.4562880119539,0,5.546875,-3.6015625,0.96875,2018,12
"SAIR",-71.0076952963716,42.4683066321236,0,5.53125,-2.6328125,1.453125,2018,12
"SARA",-73.6299137747192,42.9983135110409,0,3.4609375,-0.96875,1.25,2018,12
"SAGA",-72.3745368890111,43.4991728563661,0,1.5390625,-1.0703125,0.2265625,2018,12
"MORR",-74.5345858039958,40.765223403805,0.9921875,4.2890625,-1.6015625,1.34375,2018,12
"WEFA",-73.4545254713119,41.2588625060016,1.15625,3.7890625,-1.75,1.0234375,2018,12
"MABI",-72.534770288065,43.6334208259905,0,1.71875,-1.453125,0.140625,2018,12
"ROVA",-73.9247621947604,41.770516898004,0.7890625,4.1796875,-0.953125,1.609375,2018,12
"ACAD",-68.26019,44.376559,0,-2.7265625,-9.2890625,-6.0078125,2019,12
"MIMA",-71.3073876327855,42.4562880119539,0,3.2421875,-8.7109375,-2.7421875,2019,12
"SAIR",-71.0076952963716,42.4683066321236,0,2.7265625,-8.2421875,-2.75,2019,12
"SARA",-73.6299137747192,42.9983135110409,0,-0.1796875,-7.8203125,-4,2019,12
"SAGA",-72.3745368890111,43.4991728563661,0,-2.7265625,-12.1171875,-7.421875,2019,12
"MORR",-74.5345858039958,40.765223403805,0,5.5078125,-3.7265625,0.890625,2019,12
"WEFA",-73.4545254713119,41.2588625060016,0,4.0234375,-5.40625,-0.703125,2019,12
"MABI",-72.534770288065,43.6334208259905,0,-3.5078125,-13.5234375,-8.5234375,2019,12
"ROVA",-73.9247621947604,41.770516898004,0,4.1015625,-5.21875,-0.5625,2019,12
"ACAD",-68.26019,44.376559,50.65625,13.1875,4.1484375,8.671875,2020,12
"MIMA",-71.3073876327855,42.4562880119539,37.4375,17.953125,2.1875,10.0703125,2020,12
"SAIR",-71.0076952963716,42.4683066321236,34.78125,16.671875,5.0703125,10.8671875,2020,12
"SARA",-73.6299137747192,42.9983135110409,24.171875,13.2890625,-0.609375,6.34375,2020,12
"SAGA",-72.3745368890111,43.4991728563661,27.7109375,16.046875,-2.5078125,6.7734375,2020,12
"MORR",-74.5345858039958,40.765223403805,60.65625,17.109375,6.1796875,11.640625,2020,12
"WEFA",-73.4545254713119,41.2588625060016,34.28125,17.140625,6.3125,11.71875,2020,12
"MABI",-72.534770288065,43.6334208259905,32.3203125,15.9609375,-2.59375,6.6875,2020,12
"ROVA",-73.9247621947604,41.770516898004,26.796875,16.390625,4.2265625,10.3125,2020,12
"ACAD",-68.26019,44.376559,0,0.96875,-6.53125,-2.78125,2021,12
"MIMA",-71.3073876327855,42.4562880119539,0,5.6328125,-4.828125,0.3984375,2021,12
"SAIR",-71.0076952963716,42.4683066321236,0,5.5625,-3.5625,1,2021,12
"SARA",-73.6299137747192,42.9983135110409,0,2.453125,-6.828125,-2.1875,2021,12
"SAGA",-72.3745368890111,43.4991728563661,0,1.34375,-9.53125,-4.09375,2021,12
"MORR",-74.5345858039958,40.765223403805,0,4.0390625,-1.2734375,1.390625,2021,12
"WEFA",-73.4545254713119,41.2588625060016,0,3.9296875,-3.7109375,0.109375,2021,12
"MABI",-72.534770288065,43.6334208259905,0,1.0234375,-10.140625,-4.5625,2021,12
"ROVA",-73.9247621947604,41.770516898004,0,3.9375,-4.09375,-0.0703125,2021,12
"ACAD",-68.26019,44.376559,35.8984375,13.0078125,-2.5234375,5.25,2022,12
"MIMA",-71.3073876327855,42.4562880119539,16.6015625,14.2890625,0.3828125,7.328125,2022,12
"SAIR",-71.0076952963716,42.4683066321236,15.0625,13.5,0.8515625,7.171875,2022,12
"SARA",-73.6299137747192,42.9983135110409,13.2109375,9.78125,0.578125,5.1796875,2022,12
"SAGA",-72.3745368890111,43.4991728563661,16.796875,10.21875,-1.140625,4.5390625,2022,12
"MORR",-74.5345858039958,40.765223403805,20.21875,12.78125,0.7734375,6.7734375,2022,12
"WEFA",-73.4545254713119,41.2588625060016,19.1328125,13.34375,0.2421875,6.7890625,2022,12
"MABI",-72.534770288065,43.6334208259905,16.2578125,9.75,-1.640625,4.046875,2022,12
"ROVA",-73.9247621947604,41.770516898004,12.9296875,12.6875,0.8125,6.75,2022,12
"ACAD",-68.26019,44.376559,0,6.25,-4.859375,0.6875,2023,12
"MIMA",-71.3073876327855,42.4562880119539,0,8.34375,-3.84375,2.25,2023,12
"SAIR",-71.0076952963716,42.4683066321236,0,7.9609375,-2.2578125,2.8515625,2023,12
"SARA",-73.6299137747192,42.9983135110409,0,7.671875,-3.25,2.2109375,2023,12
"SAGA",-72.3745368890111,43.4991728563661,0,6.046875,-4.15625,0.9375,2023,12
"MORR",-74.5345858039958,40.765223403805,0,10.28125,-4,3.140625,2023,12
"WEFA",-73.4545254713119,41.2588625060016,0,9.1875,-2.671875,3.2578125,2023,12
"MABI",-72.534770288065,43.6334208259905,0,5.890625,-4.5,0.6875,2023,12
"ROVA",-73.9247621947604,41.770516898004,0,9.53125,-4.1328125,2.703125,2023,12
